//ID	Name	Icon Name	Model (Ground)	Model (Lance)	Model (Carsise)	Model (Phyllis)	Model (Ami)	Ship Symbol	Ship Size	Item Type	Obtain Prefix Rate	Set ID	Forging Level	Stable Level	Repairable	Tradable	Pick-upable	Droppable	Deletable	Max Stack Size	Instance	Price	Character Types	Character Level	Character Classes	Character Nick	Character Reputation	Equipable Slots	Item Switch Locations	Item Obtain Into Location Determine	+STR %	+AGI %	+ACC %	+CON %	+SPR %	+LUK %	+Attack Speed %	+Attack Range %	+Min Attack %	+Max Attack %	+Defense %	+Max HP %	+Max SP %	+Dodge Rate %	+Hit Rate %	+Critical Rate %	+Treasure Drop Rate %	+HP Recovery %	+SP Recovery %	+Movement Speed %	+Resource Gathering Rate %	+STR (Min,Max)	+AGI (Min,Max)	+ACC (Min,Max)	+CON (Min,Max)	+SPR (Min,Max)	+LUK (Min,Max)	+Attack Speed	+Attack Range	+Min Attack	+Max Attack	+Defense	+Max HP	+Max SP	+Dodge	+Hit Rate	+Critical Rate	+Treasure Drop Rate	+HP Recovery	+SP Recovery	+Movement Speed	+Resource Gathering Rate	+Physical Resist	Aftected By Left Hand Efs	+Energy	+Durability	Gem Sockets	Ship Durability Recovery	Ship Cannon Amount	Ship Member Count	Ship Label	Ship Cargo Capacity	Ship Fuel Consumption	Ship Attack Speed	Ship Movement Speed	Usage Script	Display Effect	Bind Effect	Bind Effect 2	1st Inv Slot Effect	Drop Model Effect	Item Usage Effect	Description	0
01039	Skill - Garment	n1490	10130005	0	0	0	0	0	00	34	0	0	0	0	0	1	1	1	1	1	0	5000	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_XZs	0	0	0	0	0	0	One of Haha's skill book	1
01040	Bloodstone	n1020	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	The highest grade among Jit Bloodstone	1
01041	Invitation Letter	q0010	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Supermun's invitation to Judis	1
01042	Restoration Potion	n0079	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ability to restore faded wording	1
01043	Memory Soup	n0381	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Legendary liquid that can restore one's memory	1
01044	Letter of Merman Prince	q0010	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proof of Honesty	1
01045	Moonstone	n0095	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A piece of brimstone. Able to change a human body magnetic field	1
01046	Recommendation Letter	q0010	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Recommendation Letter	1
01047	Eyedrop	n0224	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Prevent eyes from getting pricked	1
01048	Sunstone	n0059	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A piece of brimstone. Able to change a human body magnetic field	1
01049	Enchanted Pouch	n0170	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Enchanted Pouch	1
01050	Memory Capsule	n0313	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Consume with caution, with side effects.	1
01051	Evil Soul Necklace	n0936	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Evil Soul Necklace, belonging to Sang Di	1
01052	Sacred Soul Amulet	q0089	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	An amulet to relieve craziness	1
01053	Piety Treasure Map	q0001	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Test Piety Treasure Map	1
01054	Lotus Clover	n1354	10130005	0	0	0	0	0	00	42	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Plant that reverse hurt due from love	1
01055	Novice Pet Manufacturing	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLZhiZ_CJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01056	Standard Pet Manufacturing	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLZhiZ_ZJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01057	Expert Pet Manufacturing	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLZhiZ_GJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01058	Novice Pet Crafting	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLZhuZ_CJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01059	Standard Pet Crafting	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLZhuZ_ZJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01060	Expert Pet Crafting	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLZhuZ_GJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01061	Novice Pet Analyze	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLFenJ_CJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01062	Standard Pet Analyze	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLFenJ_ZJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01063	Expert Pet Analyze	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLFenJ_GJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01064	Novice Pet Cooking	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLPengR_CJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01065	Standard Pet Cooking	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLPengR_ZJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01066	Expert Pet Cooking	book	10130005	0	0	0	0	0	00	58	0	0	0	0	0	1	1	1	1	1	0	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_JLPengR_GJ	0	0	0	0	0	0	Lifeskill Book for pet fairy. Purchased from pet merchant	1
01067	Crystal Cauldron	n1665	10130005	0	0	0	0	0	00	70	0	0	0	0	0	1	1	1	1	1	1	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	240,240	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cooking tool. Requires pet to be of corresponding skill level.	1
01068	Black Hole Crystal	n1667	10130005	0	0	0	0	0	00	70	0	0	0	0	0	1	1	1	1	1	1	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	240,240	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tool for Manufacturing. Required pet skill to be of corresponding level.	1
01069	Anti Matter Crystal	n1668	10130005	0	0	0	0	0	00	70	0	0	0	0	0	1	1	1	1	1	1	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	240,240	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tool for Crafting. Required pet skill to be of corresponding level.	1
01070	Particle Crystal	n1666	10130005	0	0	0	0	0	00	70	0	0	0	0	0	1	1	1	1	1	1	99	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,11	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	240,240	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Analyzing tool. Requires fairy to be of corresponding skill level.	1
01071	Demon Engine	0	2000000002	1153	0	0	0	0	01	53	0	1	0	0	1	1	1	1	1	1	1	0	-1	0	-1	0	3	12	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01072	Silver Engine	0	2000010002	1154	1155	1156	1157	0	01	53	0	0	0	0	1	1	1	1	1	1	1	0	-1	0	-1	0	0	12	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01073	White Shark Engine	0	2000020002	1158	1159	0	0	0	01	53	0	0	0	0	1	1	1	1	1	1	1	0	-1	0	-1	0	0	12	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01074	Seed of Love	n0026	10130005	0	0	0	0	0	00	41	0	0	0	0	0	1	1	1	1	99	0	50	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A legendary seed that will let love sprout.	1
01076	Torrent Engine	0	2001000002	1160	1161	1162	0	0	02	53	0	0	0	0	1	1	1	1	1	1	1	0	-1	0	-1	0	0	12	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01077	Goddess Engine	0	2001010002	1163	1164	1165	1166	0	02	53	0	0	0	0	1	1	1	1	1	1	1	0	-1	0	-1	0	0	12	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01078	Steam Bun	n1673	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_MANTOU	0	0	0	0	0	0	Bun: HP +200 and Attack power +50 for a duration of 15 minutes	1
01079	Bun	n1674	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_BAOZI	0	0	0	0	0	0	Bun: HP +400 and Attack power +150 for a duration of 10 minutes	1
01080	Biscuit	n1678	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_DABING	0	0	0	0	0	0	Biscuit: HP +600 and Attack power +250 for a duration of 7 minutes	1
01081	Swordfish Engine	0	2002000002	1167	1168	1169	1170	0	03	53	0	0	0	0	1	1	1	1	1	1	1	0	-1	0	-1	0	0	12	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01082	Fried Dough	n1679	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_YOUTIAO	0	0	0	0	0	0	Fried Dough: HP +800 and Attack power +350 for a duration of 5 minutes	1
01083	Spring Roll	n1683	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_CHUNJUAN	0	0	0	0	0	0	Spring Roll: HP +1000 and Attack power +450 for a duration of 2 minutes	1
01084	Maiden Wine	n1675	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_NVER	0	0	0	0	0	0	Maiden Wine: SP +100 and Spirit +5 for a duration of 15 minutes	1
01085	Scholar Wine	n1676	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_ZHUANGYUAN	0	0	0	0	0	0	Scholar Wine: SP+200, Spirit+10, last 10mins	1
01086	Ark Engine	0	2003000002	1171	1172	1173	0	0	04	53	0	0	0	0	1	1	1	1	1	1	1	0	-1	0	-1	0	0	12	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0	0,0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
01087	Mao Wine	n1681	10130005	0	0	0	0	0	00	31	0	0	0	0	0	1	1	1	1	99	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_MAOTAI	0	0	0	0	0	0	Mao Wine: SP +400 and Spirit +20 for a duration of 5 minutes	1
